site_id	plot_id	gps_north	gps_east	locality	section	group_of_sites_spatial	type_of_sites_ecological	site	year	month	day	date	observer_1	observer_2	observer_3	photo_id_site	photo_id_plot	description	comments	grubbing_site	grubbing_plot	goose	reindeer_winter	reindeer_summer	ptarmigan	reproductive	ice_damage	moss_green_depth	moss_decomp_depth	litter_frq	lichen_frq	rock_frq	bare_frq	bio_crust_frq	cush_moss_frq	comp_moss_frq	plant_part	bistorta_vivipara	salix_polaris	forb	dryas_octopetala	equisetum	grass	saxifraga_oppositfolia	legume_hemiparasite	oxyria_digyna	plant	prostate_willow	sedge_cottongrass_rush	silene_acaulis	vascular_cryptogam	cassiope_tetragona
bro-lei-1-dry-2	s2	8757445.557	427977.1041	bro	lei	1	dry	2	2022	8	9	09.08.2022	ingrid_paulsen	virve_ravolainen	NA	NA	NA	NA	ibuttons x 2 switched at center pin	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-2	s4	8757445.557	427977.1041	bro	lei	1	dry	2	2022	8	9	09.08.2022	ingrid_paulsen	virve_ravolainen	NA	NA	NA	NA	ibuttons x 2 switched at center pin	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-2	w2	8757445.557	427977.1041	bro	lei	1	dry	2	2022	8	9	09.08.2022	ingrid_paulsen	virve_ravolainen	NA	NA	NA	NA	ibuttons x 2 switched at center pin	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-2	w4	8757445.557	427977.1041	bro	lei	1	dry	2	2022	8	9	09.08.2022	ingrid_paulsen	virve_ravolainen	NA	NA	NA	NA	ibuttons x 2 switched at center pin	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	n2	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	n4	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	e2	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	e4	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	s2	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	s4	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	w2	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-lei-1-dry-3	w4	8757715.24	427624.5871	bro	lei	1	dry	3	2022	8	9	09.08.2022	virve_ravolainen	ingrid_paulsen	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	n2	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	n4	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	e2	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	e4	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	s2	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	s4	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	w2	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-1	w4	8761095.587	425043.5813	bro	sim	1	dis	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	n2	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	n4	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	e2	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	e4	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	s2	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	s4	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	w2	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-2	w4	8761256	424982	bro	sim	1	dis	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	n2	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	n4	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	e2	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	e4	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	s2	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	s4	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	w2	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-dis-3	w4	8761268.258	425048.7043	bro	sim	1	dis	3	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	n2	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	n4	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	e2	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	e4	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	s2	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	s4	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	w2	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-1	w4	8761126.735	425111.6957	bro	sim	1	mos	1	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	p	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	n2	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	n4	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	e2	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	e4	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	s2	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	s4	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	w2	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-2	w4	8761438.416	425030.4308	bro	sim	1	mos	2	2022	7	31	31.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	n2	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	n4	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	e2	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	e4	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	s2	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	s4	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	w2	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-sim-1-mos-3	w4	8761077.059	424998.203	bro	sim	1	mos	3	2022	8	5	05.08.2022	virve_ravolainen	david_studer	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bro-stu-1-dis-1	n2	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	n4	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	e2	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	e4	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	s2	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	s4	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	w2	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-1	w4	8767628.455	427351.6749	bro	stu	1	dis	1	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	n2	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	n4	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	e2	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	e4	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	s2	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0.1	0	1	0.1	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	s4	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	w2	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-2	w4	8767601.785	427333.5438	bro	stu	1	dis	2	2022	7	29	29.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	n2	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	n4	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	e2	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	e4	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	s2	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	s4	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	w2	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
bro-stu-1-dis-3	w4	8767687.216	427321.8451	bro	stu	1	dis	3	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
bro-stu-1-dry-1	n2	8767592.444	429045.3379	bro	stu	1	dry	1	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dry-1	n4	8767592.444	429045.3379	bro	stu	1	dry	1	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bro-stu-1-dry-1	e2	8767592.444	429045.3379	bro	stu	1	dry	1	2022	7	28	28.07.2022	jesper_mosbacher	clement_brun	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reproductive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
