plot_id,site_id,locality,section,group_of_sites_spatial,type_of_sites_ecological,site,year,goose,reindeer_winter,reindeer_summer,grubbing_plot,reproductive,ice_damage,litter_frq,lichen_frq,rock_frq,bare_frq,bio_crust_frq,cush_moss_frq,comp_moss_frq,grubbing_cat,grubbing_pa
alk-alk-1-mos-1-e4,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,0,2,0,0,8,0,8,0,0,0,0,12,0,n,0
alk-alk-1-mos-1-s2,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,0,3,0,0,0,0,7,0,0,0,0,12,0,n,0
alk-alk-1-mos-1-s4,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,1,0,0,0,2,0,9,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-n2,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,0,1,0,0,5,0,2,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-n4,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,0,33,0,0,4,0,5,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-e2,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,0,0,0,0,4,0,7,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-e4,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,1,0,1,0,2,0,7,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-s2,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,1,0,0,0,5,0,6,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-s4,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,0,0,1,0,5,0,2,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-w2,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,0,0,1,0,4,0,11,0,0,0,0,12,0,n,0
alk-alk-1-mos-2-w4,alk-alk-1-mos-2,alk,alk,1,mos,2,2019,1,0,0,0,4,0,7,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-w2,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,3,3,0,0,2,0,2,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-w4,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,3,2,1,0,1,0,2,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-n2,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,2,0,1,0,1,0,3,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-n4,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,0,0,2,0,0,0,10,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-e2,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,1,5,0,0,1,0,0,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-e4,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,2,0,0,0,4,0,0,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-s2,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,2,0,1,0,3,0,4,0,0,0,0,12,0,n,0
alk-alk-2-mos-1-s4,alk-alk-2-mos-1,alk,alk,2,mos,1,2019,2,0,1,0,4,0,6,0,0,0,0,12,0,n,0
bro-lei-1-dry-1-n2,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,1,0,0,7,0,8,0,0,0,2,0,4,n,0
bro-lei-1-dry-1-n4,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,1,0,0,5,0,2,0,0,0,9,0,2,n,0
bro-lei-1-dry-1-e2,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,1,5,0,0,4,0,9,0,0,2,3,2,1,n,0
bro-lei-1-dry-1-e4,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,2,0,0,4,0,2,0,0,2,5,1,3,n,0
bro-lei-1-dry-1-s2,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,0,0,0,8,0,11,0,0,0,0,0,2,n,0
bro-lei-1-dry-1-s4,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,0,0,0,6,0,6,0,0,0,5,0,4,n,0
bro-lei-1-dry-1-w2,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,3,0,0,6,0,5,0,0,1,7,2,0,n,0
bro-lei-1-dry-1-w4,bro-lei-1-dry-1,bro,lei,1,dry,1,2019,0,2,0,0,8,0,12,0,0,0,2,0,0,n,0
bro-lei-1-dry-2-n4,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,0,0,0,1,4,6,0,2,0,5,0,1,n,0
bro-lei-1-dry-2-n6,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,0,0,0,2,7,9,0,2,1,0,0,0,n,0
bro-lei-1-dry-2-e2,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,15,0,0,1,1,2,0,6,0,3,0,1,n,0
bro-lei-1-dry-2-e4,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,0,0,0,0,3,3,0,4,3,1,0,1,n,0
bro-lei-1-dry-2-s2,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,33,0,0,4,5,5,0,7,2,0,0,0,n,0
bro-lei-1-dry-2-s4,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,1,0,0,0,0,9,0,0,0,2,0,5,n,0
bro-lei-1-dry-2-w2,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,0,0,0,1,8,12,0,0,0,0,0,0,n,0
bro-lei-1-dry-2-w4,bro-lei-1-dry-2,bro,lei,1,dry,2,2019,0,3,0,0,8,8,12,0,0,0,0,1,0,n,0
bro-sim-1-dis-1-n2,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,0,0,0,5,0,9,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-n4,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,2,0,0,0,6,0,8,0,0,1,0,11,0,n,0
bro-sim-1-dis-1-e2,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,0,0,0,8,0,0,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-e4,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,0,0,0,2,0,8,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-s2,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,0,0,0,4,0,4,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-s4,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,0,0,0,2,0,4,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-w2,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,0,1,0,0,2,0,4,0,0,0,0,12,0,n,0
bro-sim-1-dis-1-w4,bro-sim-1-dis-1,bro,sim,1,dis,1,2019,1,0,0,0,2,0,4,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-n2,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,2,0,0,0,4,0,0,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-n4,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,2,0,0,1,2,0,0,0,0,0,0,12,0,p,1
bro-sim-1-dis-2-e2,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,1,0,0,0,1,0,3,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-e4,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,1,1,1,0,2,0,2,0,0,0,2,6,4,n,0
bro-sim-1-dis-2-s2,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,0,7,0,0,8,0,7,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-s4,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,0,2,0,0,5,0,0,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-w2,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,0,2,0,0,6,0,8,0,0,0,0,12,0,n,0
bro-sim-1-dis-2-w4,bro-sim-1-dis-2,bro,sim,1,dis,2,2019,1,0,0,0,1,0,0,0,0,0,0,12,0,n,0
bro-sim-1-mos-1-n2,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,0,1,0,0,2,0,0,0,0,0,0,12,0,n,0
bro-sim-1-mos-1-n4,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,0,3,0,0,0,0,3,0,0,3,0,7,0,n,0
bro-sim-1-mos-1-e2,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,1,3,0,1,0,0,11,0,0,0,0,12,0,p,1
bro-sim-1-mos-1-e4,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,0,3,3,0,2,0,10,0,0,0,0,9,0,n,0
bro-sim-1-mos-1-s2,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,0,0,0,0,1,0,0,0,0,0,0,12,0,n,0
bro-sim-1-mos-1-s4,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,0,3,0,0,1,0,7,0,0,0,0,12,0,n,0
bro-sim-1-mos-1-w2,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,1,0,0,1,2,0,0,0,0,0,0,12,0,p,1
bro-sim-1-mos-1-w4,bro-sim-1-mos-1,bro,sim,1,mos,1,2019,1,0,1,0,1,0,1,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-n2,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,2,0,0,0,1,0,0,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-n4,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,1,0,0,0,1,0,0,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-e2,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,1,0,0,1,0,0,1,0,0,0,0,12,0,p,1
bro-sim-1-mos-2-e4,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,0,1,1,0,3,0,2,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-s2,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,1,1,0,0,4,0,11,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-s4,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,0,0,0,0,3,0,11,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-w2,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,1,0,0,0,5,0,12,0,0,0,0,12,0,n,0
bro-sim-1-mos-2-w4,bro-sim-1-mos-2,bro,sim,1,mos,2,2019,3,32,0,0,1,0,10,0,0,0,0,12,0,n,0
sas-gje-1-dis-1-n4,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,1,0,1,2,8,0,6,0,0,0,0,12,0,b,1
sas-gje-1-dis-1-n6,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,1,0,1,2,3,0,12,0,0,0,0,12,0,b,1
sas-gje-1-dis-1-e2,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,1,0,0,2,3,0,10,0,0,0,0,12,0,b,1
sas-gje-1-dis-1-e4,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,4,1,0,2,2,0,12,0,0,1,0,11,0,b,1
sas-gje-1-dis-1-s8,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,0,52,0,2,2,0,10,0,0,2,0,10,0,b,1
sas-gje-1-dis-1-s10,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,0,0,0,2,1,0,0,0,0,0,0,12,0,b,1
sas-gje-1-dis-1-w6,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,1,0,0,2,1,0,11,0,0,0,0,12,0,b,1
sas-gje-1-dis-1-w8,sas-gje-1-dis-1,sas,gje,1,dis,1,2019,1,0,0,2,4,0,12,0,0,0,0,12,0,b,1
sas-gje-1-dis-2-n2,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,0,0,0,1,4,0,0,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-n4,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,0,0,0,1,3,0,4,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-e2,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,3,0,0,1,0,0,1,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-e4,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,0,0,0,1,1,0,4,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-s2,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,2,0,0,1,0,0,2,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-s4,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,2,0,0,1,4,0,5,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-w2,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,1,0,0,1,2,0,3,0,0,0,0,12,0,p,1
sas-gje-1-dis-2-w4,sas-gje-1-dis-2,sas,gje,1,dis,2,2019,0,0,1,0,4,0,2,0,0,0,0,12,0,n,0
sas-gje-1-dis-3-n2,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,0,0,1,5,4,5,0,0,0,0,10,0,p,1
sas-gje-1-dis-3-n4,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,0,0,2,4,0,5,0,0,0,0,12,0,b,1
sas-gje-1-dis-3-e2,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,1,0,1,4,0,3,0,0,0,0,9,0,p,1
sas-gje-1-dis-3-e4,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,0,0,1,0,0,3,0,0,0,0,12,0,p,1
sas-gje-1-dis-3-s2,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,0,0,1,7,0,0,0,0,0,0,12,0,p,1
sas-gje-1-dis-3-s4,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,2,0,0,1,6,0,7,0,0,0,0,6,0,p,1
sas-gje-1-dis-3-w2,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,0,0,2,7,0,6,0,0,0,0,12,0,b,1
sas-gje-1-dis-3-w4,sas-gje-1-dis-3,sas,gje,1,dis,3,2019,0,31,0,0,3,0,3,0,0,0,0,12,0,n,0
sas-gje-1-dry-1-n2,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,7,0,0,2,8,12,0,0,0,0,0,0,n,0
sas-gje-1-dry-1-n4,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,1,6,0,0,6,8,9,0,0,0,0,3,0,n,0
sas-gje-1-dry-1-e2,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,27,0,0,2,8,5,0,0,0,4,0,4,n,0
sas-gje-1-dry-1-e4,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,2,0,0,4,4,7,1,2,0,0,0,2,n,0
sas-gje-1-dry-1-s2,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,4,0,0,3,5,8,0,1,0,0,0,6,n,0
sas-gje-1-dry-1-s4,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,1,0,0,2,5,7,0,0,0,4,0,0,n,0
sas-gje-1-dry-1-w2,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,9,0,0,4,4,7,0,0,0,1,0,4,n,0
sas-gje-1-dry-1-w4,sas-gje-1-dry-1,sas,gje,1,dry,1,2019,0,15,0,0,1,3,6,0,0,0,0,0,10,n,0
sas-gje-1-dry-2-n2,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,1,22,0,0,5,5,10,0,0,0,2,0,0,n,0
sas-gje-1-dry-2-n4,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,34,0,0,1,7,11,0,0,0,0,0,1,n,0
sas-gje-1-dry-2-e2,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,10,0,0,2,8,11,0,0,0,0,0,1,n,0
sas-gje-1-dry-2-e4,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,6,1,0,4,8,10,0,1,0,0,0,5,n,0
sas-gje-1-dry-2-s2,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,1,5,0,0,4,7,12,0,0,0,0,0,0,n,0
sas-gje-1-dry-2-s4,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,21,0,0,6,2,0,0,0,0,6,0,0,n,0
sas-gje-1-dry-2-w2,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,17,0,0,2,4,4,0,4,0,5,0,0,n,0
sas-gje-1-dry-2-w4,sas-gje-1-dry-2,sas,gje,1,dry,2,2019,0,11,0,0,4,7,12,0,0,0,0,0,2,n,0
sas-gje-1-dry-3-n2,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,2,0,0,4,6,6,0,0,0,5,0,1,n,0
sas-gje-1-dry-3-n4,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,0,0,0,4,5,5,0,1,0,7,0,0,n,0
sas-gje-1-dry-3-e2,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,9,0,0,7,6,6,0,1,0,6,0,0,n,0
sas-gje-1-dry-3-e4,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,34,0,0,6,4,4,0,3,0,8,0,0,n,0
sas-gje-1-dry-3-s4,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,0,0,0,2,8,12,0,0,0,1,0,0,n,0
sas-gje-1-dry-3-s6,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,0,1,0,8,0,3,0,7,0,7,0,0,n,0
sas-gje-1-dry-3-w2,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,0,0,0,7,6,8,0,3,0,0,0,1,n,0
sas-gje-1-dry-3-w4,sas-gje-1-dry-3,sas,gje,1,dry,3,2019,0,0,0,0,3,6,7,0,2,0,0,0,4,n,0
sas-gje-1-mos-1-n2,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,0,0,0,0,0,0,2,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-n4,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,0,0,0,0,3,0,4,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-e2,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,0,1,0,0,2,0,0,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-e4,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,1,0,1,0,5,0,5,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-s2,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,1,0,0,0,8,0,4,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-s4,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,0,5,0,0,8,0,5,0,0,0,0,12,0,n,0
sas-gje-1-mos-1-w2,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,1,0,0,1,5,0,0,0,0,0,0,12,0,p,1
sas-gje-1-mos-1-w4,sas-gje-1-mos-1,sas,gje,1,mos,1,2019,0,0,0,0,1,0,2,0,0,0,0,0,0,n,0
sas-gje-1-mos-2-n2,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,0,0,0,0,3,0,2,0,0,0,0,12,0,n,0
sas-gje-1-mos-2-n4,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,2,2,0,0,6,0,8,0,0,0,0,12,0,n,0
sas-gje-1-mos-2-e2,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,0,0,1,0,6,0,3,0,0,0,0,12,0,n,0
sas-gje-1-mos-2-e4,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,1,1,0,0,6,0,4,0,0,0,0,12,0,n,0
sas-gje-1-mos-2-s2,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,1,0,1,1,8,0,0,0,0,0,0,12,0,p,1
sas-gje-1-mos-2-s4,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,0,0,0,1,4,0,5,0,0,0,0,12,0,p,1
sas-gje-1-mos-2-w2,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,1,1,0,0,6,0,4,0,0,0,0,12,0,n,0
sas-gje-1-mos-2-w4,sas-gje-1-mos-2,sas,gje,1,mos,2,2019,0,3,0,0,8,0,0,0,0,0,0,0,0,n,0
sas-gje-1-mos-3-n2,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,1,8,0,1,3,0,0,0,0,0,0,12,0,p,1
sas-gje-1-mos-3-n4,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,1,0,0,1,8,0,3,0,0,0,0,12,0,p,1
sas-gje-1-mos-3-e2,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,0,5,0,1,7,0,3,0,0,0,0,12,0,p,1
sas-gje-1-mos-3-e4,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,1,0,0,0,5,0,8,0,0,0,0,12,0,n,0
sas-gje-1-mos-3-s2,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,0,3,0,1,4,0,3,0,0,0,0,12,0,p,1
sas-gje-1-mos-3-s4,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,0,5,0,1,4,0,11,0,0,0,0,12,0,p,1
sas-gje-1-mos-3-w2,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,0,0,0,0,5,0,4,0,0,0,0,12,0,n,0
sas-gje-1-mos-3-w4,sas-gje-1-mos-3,sas,gje,1,mos,3,2019,0,0,0,0,4,0,3,0,0,0,0,12,0,n,0
sas-gje-2-dis-1-n2,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,1,0,0,0,0,0,2,0,0,0,0,5,0,n,0
sas-gje-2-dis-1-n4,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,1,0,0,1,1,0,5,0,0,0,0,8,0,p,1
sas-gje-2-dis-1-e2,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0
sas-gje-2-dis-1-e4,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0
sas-gje-2-dis-1-s2,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,1,6,0,0,4,0,7,0,0,0,0,5,0,n,0
sas-gje-2-dis-1-s4,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,0,0,0,0,3,0,4,0,0,0,0,9,0,n,0
sas-gje-2-dis-1-w2,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,1,0,0,0,6,0,8,0,0,0,0,12,0,n,0
sas-gje-2-dis-1-w4,sas-gje-2-dis-1,sas,gje,2,dis,1,2019,0,0,0,0,3,0,6,0,0,0,0,12,0,n,0
sas-gje-2-dry-1-n2,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,0,40,0,0,5,6,7,0,1,0,4,0,0,n,0
sas-gje-2-dry-1-n4,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,1,23,0,0,1,8,9,0,0,0,0,0,7,n,0
sas-gje-2-dry-1-e2,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,0,35,0,0,6,7,12,0,0,0,0,1,0,n,0
sas-gje-2-dry-1-e4,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,1,9,0,1,8,0,12,0,0,0,0,0,0,p,1
sas-gje-2-dry-1-s2,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,0,5,0,0,5,8,10,0,0,0,1,1,1,n,0
sas-gje-2-dry-1-s4,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,1,5,0,0,2,8,8,0,0,0,4,0,0,n,0
sas-gje-2-dry-1-s6,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,1,3,0,0,3,6,2,0,0,0,5,0,0,n,0
sas-gje-2-dry-1-s8,sas-gje-2-dry-1,sas,gje,2,dry,1,2019,0,7,0,0,2,8,10,0,0,0,3,0,0,n,0
sas-gje-2-mos-1-n2,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,1,12,8,0,4,0,4,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-n4,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,3,10,0,0,1,0,3,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-e2,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,1,9,0,0,5,0,7,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-e4,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,0,87,0,0,7,0,7,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-s2,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,0,3,0,1,6,0,9,0,0,0,0,12,0,p,1
sas-gje-2-mos-1-s4,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,0,5,0,1,8,0,5,0,0,0,0,12,0,p,1
sas-gje-2-mos-1-w2,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,1,3,0,0,7,0,7,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-w4,sas-gje-2-mos-1,sas,gje,2,mos,1,2019,2,2,0,1,2,0,4,0,0,0,0,11,0,p,1
adv-end-1-dis-1-e6,adv-end-1-dis-1,adv,end,1,dis,1,2020,0,0,0,1,5,0,4,0,0,0,0,12,0,p,1
adv-end-1-dis-1-s4,adv-end-1-dis-1,adv,end,1,dis,1,2020,1,0,0,1,8,7,3,0,0,0,0,12,0,p,1
adv-end-1-dis-1-n2,adv-end-1-dis-1,adv,end,1,dis,1,2020,0,0,0,1,7,0,2,0,0,0,0,12,0,p,1
adv-end-1-dis-1-n4,adv-end-1-dis-1,adv,end,1,dis,1,2020,0,0,0,2,3,0,3,0,0,0,0,12,0,b,1
adv-end-1-dis-1-e4,adv-end-1-dis-1,adv,end,1,dis,1,2020,0,0,0,1,8,2,7,0,0,0,0,12,0,p,1
adv-end-1-dis-1-s2,adv-end-1-dis-1,adv,end,1,dis,1,2020,0,0,0,1,8,0,7,0,0,0,0,5,0,p,1
adv-end-1-dis-1-w6,adv-end-1-dis-1,adv,end,1,dis,1,2020,10,9,0,1,5,6,5,0,0,0,0,11,0,p,1
adv-end-1-dis-1-w4,adv-end-1-dis-1,adv,end,1,dis,1,2020,1,0,1,0,8,7,4,0,0,0,2,7,0,n,0
adv-end-1-dry-1-n4,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,1,0,0,6,0,3,1,1,0,0,0,9,n,0
adv-end-1-dry-1-n2,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,0,0,0,3,4,5,0,0,0,1,0,8,n,0
adv-end-1-dry-1-e4,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,2,0,1,4,5,6,2,0,0,2,0,2,p,1
adv-end-1-dry-1-w2,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,0,0,0,5,5,4,0,0,0,1,0,11,n,0
adv-end-1-dry-1-w4,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,1,0,0,4,5,2,1,1,1,4,0,6,n,0
adv-end-1-dry-1-e2,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,1,0,1,4,6,5,4,6,0,0,0,2,p,1
adv-end-1-dry-1-s4,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,0,0,0,2,5,4,0,7,0,0,0,3,n,0
adv-end-1-dry-1-s2,adv-end-1-dry-1,adv,end,1,dry,1,2020,0,0,0,0,1,4,1,5,3,3,4,0,4,n,0
adv-end-1-mos-1-n4,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,1,0,0,2,3,2,0,0,0,0,12,0,n,0
adv-end-1-mos-1-n2,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,4,0,1,1,5,2,0,0,0,0,12,0,p,1
adv-end-1-mos-1-e4,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,0,0,1,4,1,4,0,0,0,0,12,0,p,1
adv-end-1-mos-1-s2,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,5,0,0,5,3,3,0,0,0,0,12,0,n,0
adv-end-1-mos-1-s4,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,0,0,1,5,3,5,0,0,0,0,12,0,p,1
adv-end-1-mos-1-w2,adv-end-1-mos-1,adv,end,1,mos,1,2020,0,0,0,1,6,2,2,0,0,0,0,12,0,p,1
