year;date;location;transect;plot;transect_plot;frame_no;frame_square;grub;observer;utm_x;utm_y;grub_prob
2012;1807;Hanaskogdalen_S;8;4;84;8;13;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;14;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;15;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;16;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;17;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;18;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;19;1;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;20;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;21;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;22;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;23;0;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;24;1;DKA;517138;8689628;0.0000
2012;1807;Hanaskogdalen_S;8;4;84;8;25;0;DKA;517138;8689628;0.0000
2012;1807;Fivelflyene;9;1;91;1;1;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;2;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;3;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;4;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;5;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;6;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;7;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;8;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;9;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;10;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;11;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;12;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;13;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;14;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;15;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;16;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;17;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;18;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;19;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;20;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;21;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;22;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;23;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;24;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;1;25;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;1;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;2;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;3;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;4;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;5;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;6;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;7;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;8;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;9;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;10;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;11;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;12;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;13;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;14;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;15;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;16;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;17;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;18;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;19;1;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;20;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;21;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;22;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;23;1;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;24;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;2;25;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;1;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;2;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;3;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;4;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;5;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;6;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;7;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;8;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;9;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;10;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;11;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;12;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;13;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;14;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;15;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;16;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;17;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;18;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;19;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;20;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;21;1;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;22;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;23;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;24;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;3;25;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;1;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;2;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;3;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;4;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;5;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;6;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;7;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;8;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;9;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;10;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;11;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;12;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;13;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;14;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;15;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;16;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;17;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;18;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;19;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;20;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;21;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;22;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;23;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;24;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;4;25;0;IL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;1;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;2;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;3;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;4;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;5;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;6;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;7;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;8;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;9;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;10;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;11;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;12;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;13;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;14;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;15;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;16;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;17;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;18;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;19;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;20;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;21;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;22;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;23;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;24;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;5;25;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;1;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;2;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;3;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;4;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;5;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;6;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;7;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;8;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;9;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;10;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;11;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;12;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;13;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;14;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;15;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;16;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;17;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;18;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;19;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;20;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;21;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;22;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;23;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;24;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;6;25;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;1;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;2;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;3;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;4;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;5;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;6;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;7;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;8;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;9;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;10;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;11;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;12;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;13;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;14;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;15;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;16;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;17;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;18;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;19;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;20;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;21;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;22;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;23;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;24;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;7;25;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;1;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;2;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;3;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;4;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;5;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;6;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;7;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;8;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;9;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;10;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;11;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;12;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;13;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;14;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;15;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;16;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;17;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;18;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;19;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;20;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;21;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;22;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;23;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;24;1;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;1;91;8;25;0;AL;519252;8684220;1.3445
2012;1807;Fivelflyene;9;2;92;1;1;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;2;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;3;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;4;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;5;1;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;6;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;7;1;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;8;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;9;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;10;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;11;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;12;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;13;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;14;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;15;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;16;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;17;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;18;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;19;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;20;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;21;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;22;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;23;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;24;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;1;25;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;1;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;2;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;3;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;4;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;5;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;6;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;7;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;8;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;9;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;10;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;11;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;12;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;13;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;14;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;15;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;16;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;17;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;18;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;19;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;20;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;21;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;22;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;23;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;24;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;2;25;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;1;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;2;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;3;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;4;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;5;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;6;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;7;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;8;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;9;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;10;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;11;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;12;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;13;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;14;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;15;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;16;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;17;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;18;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;19;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;20;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;21;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;22;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;23;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;24;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;3;25;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;1;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;2;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;3;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;4;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;5;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;6;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;7;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;8;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;9;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;10;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;11;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;12;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;13;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;14;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;15;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;16;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;17;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;18;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;19;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;20;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;21;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;22;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;23;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;24;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;4;25;0;IL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;1;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;2;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;3;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;4;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;5;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;6;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;7;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;8;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;9;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;10;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;11;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;12;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;13;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;14;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;15;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;16;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;17;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;18;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;19;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;20;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;21;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;22;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;23;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;24;0;AL;519517;8684300;12.4335
2012;1807;Fivelflyene;9;2;92;5;25;0;AL;519517;8684300;12.4335
