Year,Sublocation,Survey_type,UTM_E,UTM_N,Grubbing_PresenceAbsence,Grubbing_Intensity,VegetationType_as_provided,DataShepherd,SpatialScale_GrubbingRecording,VegetationType_reclassified,snowmelt,mayday,Location_Valley
2015,sassendalen,plots_on_transect,549738.28,8691460.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549739.07,8691460.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549739.86,8691459.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549740.65,8691458.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549741.44,8691458.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549742.23,8691457.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549743.02,8691457.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549743.81,8691456.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549744.6,8691455.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549745.39,8691455.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549746.18,8691454.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549746.97,8691454.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549747.76,8691453.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549748.55,8691452.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549749.34,8691452.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549750.13,8691451.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549750.92,8691451.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549751.71,8691450.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549752.5,8691449.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549753.29,8691449.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549754.08,8691448.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549754.87,8691448.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549755.66,8691447.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549756.45,8691446.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549757.24,8691446.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549758.03,8691445.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549758.82,8691445.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549759.61,8691444.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549760.4,8691443.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549761.19,8691443.28,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549761.98,8691442.68,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549762.77,8691442.08,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549763.56,8691441.48,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549764.35,8691440.88,0,0,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549765.14,8691440.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549765.93,8691439.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549766.72,8691439.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549767.51,8691438.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549768.3,8691437.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549769.09,8691437.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549769.88,8691436.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549770.67,8691436.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549771.46,8691435.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549772.25,8691434.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549773.04,8691434.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549773.83,8691433.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549774.62,8691433.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549775.41,8691432.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549776.2,8691431.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549776.99,8691431.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549777.78,8691430.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549778.57,8691430.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549779.36,8691429.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549780.15,8691428.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549780.94,8691428.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549781.73,8691427.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549782.52,8691427.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549783.31,8691426.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549784.1,8691425.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549784.89,8691425.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549785.68,8691424.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549786.47,8691424.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549787.26,8691423.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549788.05,8691422.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549788.84,8691422.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549789.63,8691421.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549790.42,8691421.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549791.21,8691420.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549792,8691419.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549792.79,8691419.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549793.58,8691418.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549794.37,8691418.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549795.16,8691417.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549795.95,8691416.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549796.74,8691416.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549797.53,8691415.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549798.32,8691415.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549799.11,8691414.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549799.9,8691413.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549800.69,8691413.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549801.48,8691412.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549802.27,8691412.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549803.06,8691411.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549803.85,8691410.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549804.64,8691410.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549805.43,8691409.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549806.22,8691409.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549807.01,8691408.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549807.8,8691407.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549808.59,8691407.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549809.38,8691406.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549810.17,8691406.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549810.96,8691405.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549811.75,8691404.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549812.54,8691404.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549813.33,8691403.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549814.12,8691403.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549814.91,8691402.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549815.7,8691401.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549816.49,8691401.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549817.28,8691400.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549818.07,8691400.08,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549818.86,8691399.48,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549819.65,8691398.88,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549820.44,8691398.28,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549821.23,8691397.68,1,0.05,moss_tundra,Virve,2,mesic,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549822.02,8691397.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549822.81,8691396.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549823.6,8691395.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549824.39,8691395.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549825.18,8691394.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549825.97,8691394.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549826.76,8691393.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549827.55,8691392.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549828.34,8691392.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549829.13,8691391.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549829.92,8691391.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549830.71,8691390.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549831.5,8691389.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549832.29,8691389.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549833.08,8691388.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549833.87,8691388.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549834.66,8691387.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549835.45,8691386.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549836.24,8691386.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549837.03,8691385.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549837.82,8691385.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549838.61,8691384.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549839.4,8691383.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549840.19,8691383.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549840.98,8691382.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549841.77,8691382.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549842.56,8691381.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549843.35,8691380.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549844.14,8691380.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549844.93,8691379.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549845.72,8691379.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549846.51,8691378.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549847.3,8691377.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549848.09,8691377.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549848.88,8691376.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549849.67,8691376.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549850.46,8691375.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549851.25,8691374.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549852.04,8691374.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549852.83,8691373.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549853.62,8691373.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549854.41,8691372.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549855.2,8691371.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549855.99,8691371.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549856.78,8691370.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549857.57,8691370.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549858.36,8691369.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549859.15,8691368.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549859.94,8691368.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549860.73,8691367.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549861.52,8691367.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549862.31,8691366.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549863.1,8691365.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549863.89,8691365.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549864.68,8691364.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549865.47,8691364.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549866.26,8691363.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549867.05,8691362.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549867.84,8691362.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549868.63,8691361.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549869.42,8691361.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549870.21,8691360.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549871,8691359.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549871.79,8691359.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549872.58,8691358.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549873.37,8691358.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549874.16,8691357.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549874.95,8691356.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549875.74,8691356.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549876.53,8691355.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549877.32,8691355.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549878.11,8691354.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549878.9,8691353.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549879.69,8691353.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549880.48,8691352.68,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549881.27,8691352.08,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549882.06,8691351.48,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549882.85,8691350.88,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,549883.64,8691350.28,1,0.05,wetland,Virve,2,wet,164,11,Sassendalen
2015,sassendalen,plots_on_transect,544251.4,8696899.73,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544252.22,8696899.18,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544253.05,8696898.63,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544253.87,8696898.08,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544254.7,8696897.53,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544255.52,8696896.98,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544256.35,8696896.43,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544257.17,8696895.88,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544258,8696895.33,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544258.82,8696894.78,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544259.65,8696894.23,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544260.47,8696893.68,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544261.3,8696893.13,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544262.12,8696892.58,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544262.95,8696892.03,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544263.77,8696891.48,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544264.6,8696890.93,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544265.42,8696890.38,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544266.25,8696889.83,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544267.07,8696889.28,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544267.9,8696888.73,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544268.72,8696888.18,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544269.55,8696887.63,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544270.37,8696887.08,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544271.2,8696886.53,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544272.02,8696885.98,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544272.85,8696885.43,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544273.67,8696884.88,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544274.5,8696884.33,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544275.32,8696883.78,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544276.15,8696883.23,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544276.97,8696882.68,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544277.8,8696882.13,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544278.62,8696881.58,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544279.45,8696881.03,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544280.27,8696880.48,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544281.1,8696879.93,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544281.92,8696879.38,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544282.75,8696878.83,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544283.57,8696878.28,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544284.4,8696877.73,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544285.22,8696877.18,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544286.05,8696876.63,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544286.87,8696876.08,0,0,moss_tundra,Virve,2,mesic,165,12,Sassendalen
2015,sassendalen,plots_on_transect,544287.7,8696875.53,1,0.05,moss_tundra,Virve,2,mesic,165,12,Sassendalen
