Year,Sublocation,Survey_type,UTM_E,UTM_N,Datum,Grubbing_PresenceAbsence,Grubbing_Intensity,VegetationType_as_provided,DataShepherd,SpatialScale_GrubbingRecording,VegetationType_reclassified,Location_Valley,UTMZone,GrubbingType
2018,Kalvdalen,Valleywalk,507329,8649638,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507307,8649630,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507285,8649622,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507263,8649614,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507241,8649606,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507219,8649598,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507198,8649591,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507176,8649583,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507088,8649551,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507067,8649543,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507045,8649535,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507023,8649527,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,507001,8649519,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506979,8649511,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506761,8649431,ED1950,0,0.15,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506739,8649423,ED1950,1,0.15,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506717,8649415,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506696,8649407,ED1950,0,0.15,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506565,8649359,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506521,8649343,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506477,8649327,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506455,8649319,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506434,8649311,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506412,8649303,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506390,8649295,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506368,8649287,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506199,8649435,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506120,8649664,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506096,8649733,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506065,8649825,ED1950,1,0.025,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,506041,8649894,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505992,8649847,ED1950,1,0.025,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505937,8649822,ED1950,0,0.15,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505919,8649813,ED1950,1,0.15,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505900,8649805,ED1950,0,0.025,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505864,8649788,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505735,8649729,ED1950,1,0.025,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505497,8649620,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505333,8649600,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505314,8649623,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505296,8649645,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505231,8649723,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505222,8649735,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505194,8649768,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505176,8649791,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505167,8649802,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505157,8649813,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505148,8649824,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505139,8649836,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505130,8649847,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505120,8649858,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505111,8649869,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505102,8649881,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505093,8649892,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505037,8649959,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505028,8649970,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,505019,8649981,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,504954,8650060,ED1950,0,NA,0,Rene,1,NA,Semmeldalen,NA,NA
2018,Bodalen,Valleywalk,509403,8669015,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,509421,8669002,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,509777,8668756,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510343,8669215,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510361,8669260,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510369,8669283,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510378,8669306,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510641,8669992,WGS1984,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,499977,8668936,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,499996,8668948,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500014,8668959,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500033,8668971,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500052,8668982,ED1950,0,0.75,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500070,8668994,ED1950,0,0.75,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500145,8669040,ED1950,0,0.15,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500257,8669110,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500816,8669458,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500835,8669469,ED1950,1,0.15,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500853,8669481,ED1950,0,0.15,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500872,8669492,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500891,8669504,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500909,8669516,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500928,8669527,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500946,8669539,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500965,8669550,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,500984,8669562,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501002,8669574,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501021,8669585,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501040,8669597,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501077,8669620,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501431,8669840,ED1950,1,0.025,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501935,8670153,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502307,8670385,ED1950,0,NA,0,Rene,1,NA,Colesdalen,NA,NA
2018,Istjorndalen,Valleywalk,506987,8659846,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507071,8658704,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509114,8656536,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,510971,8653327,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,510983,8653344,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511013,8653412,ED1950,0,NA,1,Rene,1,NA,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,505928,8659677,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,505924,8659696,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,505920,8659716,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506986,8659846,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506965,8659840,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506790,8659796,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506746,8659785,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506703,8659774,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506245,8659657,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506114,8659624,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506092,8659619,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506963,8659377,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506964,8659397,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507185,8658776,ED1950,1,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507166,8658764,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507147,8658752,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507128,8658740,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507109,8658728,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507090,8658716,ED1950,1,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507052,8658692,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507033,8658680,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506994,8658656,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506975,8658644,ED1950,1,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507715,8658482,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507712,8658509,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507705,8658562,ED1950,0,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,507647,8659016,ED1950,0,0.75,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508306,8658475,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508319,8658483,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508332,8658490,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508502,8658588,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508515,8658595,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Skiferdalen,Valleywalk,508528,8658603,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Colesdalen,Valleywalk,502858,8669942,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502890,8670020,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502898,8670039,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502906,8670058,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502938,8670136,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502946,8670155,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502970,8670213,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503042,8670388,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503058,8670427,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503066,8670446,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503074,8670465,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503082,8670485,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501959,8667633,ED1950,0,0.375,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508827,8667303,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508021,8669796,WGS1984,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508021,8669785,WGS1984,0,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Semmeldalen,Valleywalk,508176,8656965,ED1950,0,0.75,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508459,8656836,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508671,8656738,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508778,8656690,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508795,8656682,ED1950,1,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508831,8656665,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508848,8656657,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508866,8656649,ED1950,1,0.15,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,508901,8656633,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509060,8656560,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509078,8656552,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509096,8656544,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509750,8656244,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,509866,8656010,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,510924,8653970,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,510610,8652804,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,510925,8653260,ED1950,0,0.75,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511059,8653514,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511051,8653497,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511043,8653480,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511036,8653463,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511028,8653446,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Semmeldalen,Valleywalk,511021,8653429,ED1950,1,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,504991,8650015,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,504982,8650026,ED1950,0,0.025,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,504972,8650038,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Kalvdalen,Valleywalk,504963,8650049,ED1950,0,0.375,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Bodalen,Valleywalk,508937,8669343,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,508987,8669308,WGS1984,0,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,509003,8669297,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510501,8669626,WGS1984,0,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510510,8669649,WGS1984,1,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510518,8669672,WGS1984,0,0.75,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510545,8669741,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510553,8669763,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Bodalen,Valleywalk,510597,8669878,WGS1984,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501543,8669910,ED1950,0,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501785,8670060,ED1950,0,0.025,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502438,8670466,ED1950,0,0.75,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502438,8670466,ED1950,0,0.75,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502438,8670466,ED1950,0,0.15,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502485,8670503,ED1950,0,0.375,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502533,8670539,ED1950,0,0.375,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501938,8667714,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Semmeldalen,Valleywalk,510598,8652787,ED1950,0,NA,2,Rene,1,dry,Semmeldalen,NA,NA
2018,Colesdalen,Valleywalk,501674,8669991,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,501767,8670049,ED1950,0,NA,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502557,8670557,ED1950,0,0.75,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502604,8670594,ED1950,0,0.75,2,Rene,1,dry,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,502962,8670194,ED1950,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503002,8670291,ED1950,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503138,8670620,ED1950,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,503194,8670756,ED1950,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508822,8667205,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508821,8667185,WGS1984,0,0.025,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508020,8669830,WGS1984,0,0.025,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508021,8669774,WGS1984,0,0.025,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508028,8669536,WGS1984,0,0.15,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508028,8669513,WGS1984,1,0.025,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508031,8669423,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508031,8669411,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Kalvdalen,Valleywalk,508158,8649942,ED1950,0,NA,2.5,Rene,1,NA,Semmeldalen,NA,NA
2018,Colesdalen,Valleywalk,508022,8669762,WGS1984,0,0.15,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508024,8669683,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508024,8669672,WGS1984,1,0.025,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508024,8669660,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Colesdalen,Valleywalk,508029,8669479,WGS1984,0,NA,2.5,Rene,1,NA,Colesdalen,NA,NA
2018,Istjorndalen,Valleywalk,505943,8659598,ED1950,0,NA,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506397,8659696,ED1950,1,0.15,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506375,8659691,ED1950,0,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506332,8659680,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506310,8659674,ED1950,0,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506223,8659652,ED1950,0,NA,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506201,8659646,ED1950,1,0.15,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506179,8659641,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506070,8659613,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506048,8659608,ED1950,0,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506004,8659597,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,505983,8659591,ED1950,0,NA,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,505939,8659580,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506927,8658694,ED1950,1,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506928,8658714,ED1950,0,0.15,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506929,8658733,ED1950,0,0.15,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506930,8658753,ED1950,0,NA,3,Rene,1,dry,Semmeldalen,NA,NA
2018,Istjorndalen,Valleywalk,506931,8658772,ED1950,0,0.025,3,Rene,1,dry,Semmeldalen,NA,NA
