ID,Year,UTM_E,UTM_N,Location_Valley
20886,2015,485076.0227,8703901.444,Bohemanflya
20887,2015,485075.9377,8703900.444,Bohemanflya
20888,2015,485075.8527,8703899.444,Bohemanflya
20889,2015,485075.7677,8703898.444,Bohemanflya
20890,2015,485075.6827,8703897.444,Bohemanflya
20891,2015,485075.5977,8703896.444,Bohemanflya
20892,2015,485075.5127,8703895.444,Bohemanflya
20893,2015,485075.4277,8703894.444,Bohemanflya
20894,2015,485075.3427,8703893.444,Bohemanflya
20895,2015,485075.2577,8703892.444,Bohemanflya
20896,2015,485075.1727,8703891.444,Bohemanflya
20897,2015,485075.0877,8703890.444,Bohemanflya
20898,2015,485075.0027,8703889.444,Bohemanflya
20899,2015,485074.9177,8703888.444,Bohemanflya
20900,2015,485074.8327,8703887.444,Bohemanflya
20901,2015,485074.7477,8703886.444,Bohemanflya
20902,2015,485074.6627,8703885.444,Bohemanflya
20903,2015,485074.5777,8703884.444,Bohemanflya
20904,2015,485074.4927,8703883.444,Bohemanflya
20905,2015,485074.4077,8703882.444,Bohemanflya
20906,2015,485074.3227,8703881.444,Bohemanflya
20907,2015,485074.2377,8703880.444,Bohemanflya
20908,2015,485074.1527,8703879.444,Bohemanflya
20909,2015,485074.0677,8703878.444,Bohemanflya
20910,2015,485073.9827,8703877.444,Bohemanflya
20911,2015,485073.8977,8703876.444,Bohemanflya
20912,2015,485073.8127,8703875.444,Bohemanflya
20913,2015,485073.7277,8703874.444,Bohemanflya
20914,2015,485073.6427,8703873.444,Bohemanflya
20915,2015,485073.5577,8703872.444,Bohemanflya
20916,2015,485073.4727,8703871.444,Bohemanflya
20917,2015,485073.3877,8703870.444,Bohemanflya
20918,2015,485073.3027,8703869.444,Bohemanflya
20919,2015,485073.2177,8703868.444,Bohemanflya
20920,2015,485073.1327,8703867.444,Bohemanflya
20921,2015,485073.0477,8703866.444,Bohemanflya
20922,2015,485072.9627,8703865.444,Bohemanflya
20923,2015,485072.8777,8703864.444,Bohemanflya
20924,2015,485072.7927,8703863.444,Bohemanflya
20925,2015,485072.7077,8703862.444,Bohemanflya
20926,2015,485072.6227,8703861.444,Bohemanflya
20927,2015,485072.5377,8703860.444,Bohemanflya
20928,2015,485072.4527,8703859.444,Bohemanflya
20929,2015,485072.3677,8703858.444,Bohemanflya
20930,2015,485072.2827,8703857.444,Bohemanflya
20931,2015,485072.1977,8703856.444,Bohemanflya
20932,2015,485072.1127,8703855.444,Bohemanflya
20933,2015,485072.0277,8703854.444,Bohemanflya
20934,2015,485071.9427,8703853.444,Bohemanflya
20935,2015,485071.8577,8703852.444,Bohemanflya
20936,2015,485071.7727,8703851.444,Bohemanflya
20937,2015,485071.6877,8703850.444,Bohemanflya
20938,2015,485071.6027,8703849.444,Bohemanflya
20939,2015,485071.5177,8703848.444,Bohemanflya
20940,2015,485071.4327,8703847.444,Bohemanflya
20941,2015,485071.3477,8703846.444,Bohemanflya
20942,2015,485071.2627,8703845.444,Bohemanflya
20943,2015,485071.1777,8703844.444,Bohemanflya
20944,2015,485071.0927,8703843.444,Bohemanflya
20945,2015,485071.0077,8703842.444,Bohemanflya
20946,2015,485070.9227,8703841.444,Bohemanflya
20947,2015,485070.8377,8703840.444,Bohemanflya
20948,2015,485070.7527,8703839.444,Bohemanflya
20949,2015,485070.6677,8703838.444,Bohemanflya
20950,2015,485070.5827,8703837.444,Bohemanflya
20951,2015,485070.4977,8703836.444,Bohemanflya
20952,2015,485070.4127,8703835.444,Bohemanflya
20953,2015,485070.3277,8703834.444,Bohemanflya
20954,2015,485070.2427,8703833.444,Bohemanflya
20955,2015,485070.1577,8703832.444,Bohemanflya
20956,2015,485070.0727,8703831.444,Bohemanflya
20957,2015,485069.9877,8703830.444,Bohemanflya
20958,2015,485069.9027,8703829.444,Bohemanflya
20959,2015,485069.8177,8703828.444,Bohemanflya
20960,2015,485069.7327,8703827.444,Bohemanflya
20961,2015,485069.6477,8703826.444,Bohemanflya
20962,2015,485069.5627,8703825.444,Bohemanflya
20963,2015,485069.4777,8703824.444,Bohemanflya
20964,2015,485069.3927,8703823.444,Bohemanflya
20965,2015,485069.3077,8703822.444,Bohemanflya
20966,2015,485069.2227,8703821.444,Bohemanflya
20967,2015,485069.1377,8703820.444,Bohemanflya
20968,2015,485069.0527,8703819.444,Bohemanflya
20969,2015,485068.9677,8703818.444,Bohemanflya
20970,2015,485068.8827,8703817.444,Bohemanflya
20971,2015,485068.7977,8703816.444,Bohemanflya
20972,2015,485068.7127,8703815.444,Bohemanflya
20973,2015,485068.6277,8703814.444,Bohemanflya
20974,2015,485068.5427,8703813.444,Bohemanflya
20975,2015,485068.4577,8703812.444,Bohemanflya
20976,2015,485068.3727,8703811.444,Bohemanflya
20977,2015,485068.2877,8703810.444,Bohemanflya
20978,2015,485068.2027,8703809.444,Bohemanflya
20979,2015,485068.1177,8703808.444,Bohemanflya
20980,2015,485068.0327,8703807.444,Bohemanflya
20981,2015,485067.9477,8703806.444,Bohemanflya
20982,2015,485067.8627,8703805.444,Bohemanflya
20983,2015,485067.7777,8703804.444,Bohemanflya
20984,2015,485067.6927,8703803.444,Bohemanflya
20985,2015,485067.6077,8703802.444,Bohemanflya
20986,2015,485067.5227,8703801.444,Bohemanflya
20987,2015,485067.4377,8703800.444,Bohemanflya
20988,2015,485067.3527,8703799.444,Bohemanflya
20989,2015,485067.2677,8703798.444,Bohemanflya
20990,2015,485067.1827,8703797.444,Bohemanflya
20991,2015,485067.0977,8703796.444,Bohemanflya
20992,2015,485067.0127,8703795.444,Bohemanflya
20993,2015,485066.9277,8703794.444,Bohemanflya
20994,2015,485066.8427,8703793.444,Bohemanflya
20995,2015,485066.7577,8703792.444,Bohemanflya
20996,2015,485066.6727,8703791.444,Bohemanflya
20997,2015,485066.5877,8703790.444,Bohemanflya
20998,2015,485066.5027,8703789.444,Bohemanflya
20999,2015,485066.4177,8703788.444,Bohemanflya
21000,2015,485066.3327,8703787.444,Bohemanflya
21001,2015,485066.2477,8703786.444,Bohemanflya
21002,2015,485066.1627,8703785.444,Bohemanflya
21003,2015,485066.0777,8703784.444,Bohemanflya
21004,2015,485065.9927,8703783.444,Bohemanflya
21005,2015,485065.9077,8703782.444,Bohemanflya
21006,2015,485065.8227,8703781.444,Bohemanflya
21007,2015,485065.7377,8703780.444,Bohemanflya
21008,2015,485065.6527,8703779.444,Bohemanflya
21009,2015,485065.5677,8703778.444,Bohemanflya
21010,2015,485065.4827,8703777.444,Bohemanflya
21011,2015,485065.3977,8703776.444,Bohemanflya
21012,2015,485065.3127,8703775.444,Bohemanflya
21013,2015,485065.2277,8703774.444,Bohemanflya
21014,2015,485065.1427,8703773.444,Bohemanflya
21015,2015,485065.0577,8703772.444,Bohemanflya
21016,2015,485064.9727,8703771.444,Bohemanflya
21017,2015,485064.8877,8703770.444,Bohemanflya
21018,2015,485064.8027,8703769.444,Bohemanflya
21019,2015,485064.7177,8703768.444,Bohemanflya
21020,2015,485064.6327,8703767.444,Bohemanflya
21021,2015,485064.5477,8703766.444,Bohemanflya
21022,2015,485064.4627,8703765.444,Bohemanflya
21023,2015,485064.3777,8703764.444,Bohemanflya
21024,2015,485064.2927,8703763.444,Bohemanflya
21025,2015,485064.2077,8703762.444,Bohemanflya
21026,2015,485064.1227,8703761.444,Bohemanflya
21027,2015,485064.0377,8703760.444,Bohemanflya
21028,2015,502470.9573,8669679.998,Colesdalen
21029,2015,502469.9423,8669679.948,Colesdalen
21030,2015,502468.9273,8669679.898,Colesdalen
21031,2015,502467.9123,8669679.848,Colesdalen
21032,2015,502466.8973,8669679.798,Colesdalen
21033,2015,502465.8823,8669679.748,Colesdalen
21034,2015,502464.8673,8669679.698,Colesdalen
21035,2015,502463.8523,8669679.648,Colesdalen
21036,2015,502462.8373,8669679.598,Colesdalen
21037,2015,502461.8223,8669679.548,Colesdalen
21038,2015,502460.8073,8669679.498,Colesdalen
21039,2015,502459.7923,8669679.448,Colesdalen
21040,2015,502458.7773,8669679.398,Colesdalen
21041,2015,502457.7623,8669679.348,Colesdalen
21042,2015,502456.7473,8669679.298,Colesdalen
21043,2015,502455.7323,8669679.248,Colesdalen
21044,2015,502454.7173,8669679.198,Colesdalen
21045,2015,502453.7023,8669679.148,Colesdalen
21046,2015,502452.6873,8669679.098,Colesdalen
21047,2015,502451.6723,8669679.048,Colesdalen
21048,2015,502450.6573,8669678.998,Colesdalen
21049,2015,502449.6423,8669678.948,Colesdalen
21050,2015,502448.6273,8669678.898,Colesdalen
21051,2015,502447.6123,8669678.848,Colesdalen
21052,2015,502446.5973,8669678.798,Colesdalen
21053,2015,502445.5823,8669678.748,Colesdalen
21054,2015,502444.5673,8669678.698,Colesdalen
21055,2015,502443.5523,8669678.648,Colesdalen
21056,2015,502442.5373,8669678.598,Colesdalen
21057,2015,502441.5223,8669678.548,Colesdalen
21058,2015,502440.5073,8669678.498,Colesdalen
21059,2015,502439.4923,8669678.448,Colesdalen
21060,2015,502438.4773,8669678.398,Colesdalen
21061,2015,502437.4623,8669678.348,Colesdalen
21062,2015,502436.4473,8669678.298,Colesdalen
21063,2015,502435.4323,8669678.248,Colesdalen
21064,2015,502434.4173,8669678.198,Colesdalen
21065,2015,502433.4023,8669678.148,Colesdalen
21066,2015,502432.3873,8669678.098,Colesdalen
21067,2015,502431.3723,8669678.048,Colesdalen
21068,2015,502430.3573,8669677.998,Colesdalen
21069,2015,502429.3423,8669677.948,Colesdalen
21070,2015,502428.3273,8669677.898,Colesdalen
21071,2015,502427.3123,8669677.848,Colesdalen
21072,2015,502426.2973,8669677.798,Colesdalen
21073,2015,502425.2823,8669677.748,Colesdalen
21074,2015,502424.2673,8669677.698,Colesdalen
21075,2015,502423.2523,8669677.648,Colesdalen
21076,2015,502422.2373,8669677.598,Colesdalen
21077,2015,502421.2223,8669677.548,Colesdalen
21078,2015,502420.2073,8669677.498,Colesdalen
21079,2015,502419.1923,8669677.448,Colesdalen
21080,2015,502418.1773,8669677.398,Colesdalen
21081,2015,502417.1623,8669677.348,Colesdalen
21082,2015,502416.1473,8669677.298,Colesdalen
21083,2015,502415.1323,8669677.248,Colesdalen
21084,2015,502414.1173,8669677.198,Colesdalen
21085,2015,502413.1023,8669677.148,Colesdalen
21086,2015,502412.0873,8669677.098,Colesdalen
21087,2015,502411.0723,8669677.048,Colesdalen
21088,2015,502410.0573,8669676.998,Colesdalen
21089,2015,502409.0423,8669676.948,Colesdalen
21090,2015,502408.0273,8669676.898,Colesdalen
21091,2015,502407.0123,8669676.848,Colesdalen
21092,2015,502405.9973,8669676.798,Colesdalen
21093,2015,502404.9823,8669676.748,Colesdalen
21094,2015,502403.9673,8669676.698,Colesdalen
21095,2015,502402.9523,8669676.648,Colesdalen
21096,2015,502401.9373,8669676.598,Colesdalen
21097,2015,502400.9223,8669676.548,Colesdalen
21098,2015,502399.9073,8669676.498,Colesdalen
21099,2015,502398.8923,8669676.448,Colesdalen
21100,2015,502397.8773,8669676.398,Colesdalen
21101,2015,502396.8623,8669676.348,Colesdalen
21102,2015,502395.8473,8669676.298,Colesdalen
21103,2015,502394.8323,8669676.248,Colesdalen
21104,2015,502393.8173,8669676.198,Colesdalen
21105,2015,502392.8023,8669676.148,Colesdalen
21106,2015,502391.7873,8669676.098,Colesdalen
21107,2015,502390.7723,8669676.048,Colesdalen
21108,2015,502389.7573,8669675.998,Colesdalen
21109,2015,502388.7423,8669675.948,Colesdalen
21110,2015,502387.7273,8669675.898,Colesdalen
21111,2015,502386.7123,8669675.848,Colesdalen
21112,2015,502385.6973,8669675.798,Colesdalen
21113,2015,502384.6823,8669675.748,Colesdalen
21114,2015,502383.6673,8669675.698,Colesdalen
21115,2015,502382.6523,8669675.648,Colesdalen
21116,2015,502381.6373,8669675.598,Colesdalen
21117,2015,502380.6223,8669675.548,Colesdalen
21118,2015,502379.6073,8669675.498,Colesdalen
21119,2015,502378.5923,8669675.448,Colesdalen
21120,2015,502377.5773,8669675.398,Colesdalen
21121,2015,502376.5623,8669675.348,Colesdalen
21122,2015,502375.5473,8669675.298,Colesdalen
21123,2015,502374.5323,8669675.248,Colesdalen
21124,2015,502373.5173,8669675.198,Colesdalen
21125,2015,502372.5023,8669675.148,Colesdalen
21126,2015,502371.4873,8669675.098,Colesdalen
21127,2015,502370.4723,8669675.048,Colesdalen
21128,2015,502369.4573,8669674.998,Colesdalen
21129,2015,502368.4423,8669674.948,Colesdalen
21130,2015,502367.4273,8669674.898,Colesdalen
21131,2015,502366.4123,8669674.848,Colesdalen
21132,2015,502365.3973,8669674.798,Colesdalen
21133,2015,502364.3823,8669674.748,Colesdalen
21134,2015,502363.3673,8669674.698,Colesdalen
21135,2015,502362.3523,8669674.648,Colesdalen
21136,2015,502361.3373,8669674.598,Colesdalen
21137,2015,502360.3223,8669674.548,Colesdalen
21138,2015,502359.3073,8669674.498,Colesdalen
21139,2015,502358.2923,8669674.448,Colesdalen
21140,2015,502357.2773,8669674.398,Colesdalen
21141,2015,502356.2623,8669674.348,Colesdalen
21142,2015,502355.2473,8669674.298,Colesdalen
21143,2015,502354.2323,8669674.248,Colesdalen
21144,2015,502353.2173,8669674.198,Colesdalen
21145,2015,502352.2023,8669674.148,Colesdalen
21146,2015,502351.1873,8669674.098,Colesdalen
21147,2015,502350.1723,8669674.048,Colesdalen
21148,2015,502349.1573,8669673.998,Colesdalen
21149,2015,502348.1423,8669673.948,Colesdalen
21150,2015,502347.1273,8669673.898,Colesdalen
21151,2015,502346.1123,8669673.848,Colesdalen
21152,2015,502345.0973,8669673.798,Colesdalen
21153,2015,502344.0823,8669673.748,Colesdalen
21154,2015,502343.0673,8669673.698,Colesdalen
21155,2015,502342.0523,8669673.648,Colesdalen
21156,2015,502341.0373,8669673.598,Colesdalen
21157,2015,502340.0223,8669673.548,Colesdalen
21158,2015,502339.0073,8669673.498,Colesdalen
21159,2015,502337.9923,8669673.448,Colesdalen
21160,2015,502336.9773,8669673.398,Colesdalen
21161,2015,502335.9623,8669673.348,Colesdalen
21162,2015,502334.9473,8669673.298,Colesdalen
21163,2015,502333.9323,8669673.248,Colesdalen
21164,2015,502332.9173,8669673.198,Colesdalen
21165,2015,502331.9023,8669673.148,Colesdalen
21166,2015,502330.8873,8669673.098,Colesdalen
21167,2015,502329.8723,8669673.048,Colesdalen
21168,2015,502328.8573,8669672.998,Colesdalen
21169,2015,502327.8423,8669672.948,Colesdalen
21170,2015,502326.8273,8669672.898,Colesdalen
21171,2015,502325.8123,8669672.848,Colesdalen
21172,2015,502324.7973,8669672.798,Colesdalen
21173,2015,502323.7823,8669672.748,Colesdalen
21174,2015,502322.7673,8669672.698,Colesdalen
21175,2015,502321.7523,8669672.648,Colesdalen
21176,2015,502320.7373,8669672.598,Colesdalen
21177,2015,502319.7223,8669672.548,Colesdalen
21178,2015,502318.7073,8669672.498,Colesdalen
21179,2015,502317.6923,8669672.448,Colesdalen
21180,2015,502316.6773,8669672.398,Colesdalen
21181,2015,502315.6623,8669672.348,Colesdalen
21182,2015,502314.6473,8669672.298,Colesdalen
21183,2015,502313.6323,8669672.248,Colesdalen
21184,2015,502312.6173,8669672.198,Colesdalen
21185,2015,502311.6023,8669672.148,Colesdalen
21186,2015,502310.5873,8669672.098,Colesdalen
21187,2015,502309.5723,8669672.048,Colesdalen
21188,2015,502308.5573,8669671.998,Colesdalen
21189,2015,502307.5423,8669671.948,Colesdalen
21190,2015,502306.5273,8669671.898,Colesdalen
21191,2015,502305.5123,8669671.848,Colesdalen
21192,2015,502304.4973,8669671.798,Colesdalen
21193,2015,502303.4823,8669671.748,Colesdalen
21194,2015,502302.4673,8669671.698,Colesdalen
21195,2015,502301.4523,8669671.648,Colesdalen
21196,2015,502300.4373,8669671.598,Colesdalen
21197,2015,502299.4223,8669671.548,Colesdalen
21198,2015,502298.4073,8669671.498,Colesdalen
21199,2015,502297.3923,8669671.448,Colesdalen
21200,2015,502296.3773,8669671.398,Colesdalen
21201,2015,502295.3623,8669671.348,Colesdalen
21202,2015,502294.3473,8669671.298,Colesdalen
21203,2015,502293.3323,8669671.248,Colesdalen
21204,2015,502292.3173,8669671.198,Colesdalen
21205,2015,502291.3023,8669671.148,Colesdalen
21206,2015,502290.2873,8669671.098,Colesdalen
21207,2015,502289.2723,8669671.048,Colesdalen
21208,2015,502288.2573,8669670.998,Colesdalen
21209,2015,502287.2423,8669670.948,Colesdalen
21210,2015,502286.2273,8669670.898,Colesdalen
21211,2015,502285.2123,8669670.848,Colesdalen
21212,2015,502284.1973,8669670.798,Colesdalen
21213,2015,502283.1823,8669670.748,Colesdalen
21214,2015,502282.1673,8669670.698,Colesdalen
21215,2015,502281.1523,8669670.648,Colesdalen
21216,2015,502280.1373,8669670.598,Colesdalen
21217,2015,502279.1223,8669670.548,Colesdalen
21218,2015,502278.1073,8669670.498,Colesdalen
21219,2015,502277.0923,8669670.448,Colesdalen
21220,2015,502276.0773,8669670.398,Colesdalen
21221,2015,502275.0623,8669670.348,Colesdalen
21222,2015,502274.0473,8669670.298,Colesdalen
21223,2015,502273.0323,8669670.248,Colesdalen
21224,2015,502272.0173,8669670.198,Colesdalen
21225,2015,502271.0023,8669670.148,Colesdalen
21226,2015,502269.9873,8669670.098,Colesdalen
21227,2015,502268.9723,8669670.048,Colesdalen
21228,2015,504165.6968,8669249.895,Colesdalen
21229,2015,504166.6918,8669249.745,Colesdalen
21230,2015,504167.6868,8669249.595,Colesdalen
21231,2015,504168.6818,8669249.445,Colesdalen
21232,2015,504169.6768,8669249.295,Colesdalen
21233,2015,504170.6718,8669249.145,Colesdalen
21234,2015,504171.6668,8669248.995,Colesdalen
21235,2015,504172.6618,8669248.845,Colesdalen
21236,2015,504173.6568,8669248.695,Colesdalen
21237,2015,504174.6518,8669248.545,Colesdalen
21238,2015,504175.6468,8669248.395,Colesdalen
21239,2015,504176.6418,8669248.245,Colesdalen
21240,2015,504177.6368,8669248.095,Colesdalen
21241,2015,504178.6318,8669247.945,Colesdalen
21242,2015,504179.6268,8669247.795,Colesdalen
21243,2015,504180.6218,8669247.645,Colesdalen
21244,2015,504181.6168,8669247.495,Colesdalen
21245,2015,504182.6118,8669247.345,Colesdalen
21246,2015,504183.6068,8669247.195,Colesdalen
21247,2015,504184.6018,8669247.045,Colesdalen
21248,2015,504185.5968,8669246.895,Colesdalen
21249,2015,504186.5918,8669246.745,Colesdalen
21250,2015,504187.5868,8669246.595,Colesdalen
21251,2015,504188.5818,8669246.445,Colesdalen
21252,2015,504189.5768,8669246.295,Colesdalen
21253,2015,504190.5718,8669246.145,Colesdalen
21254,2015,504191.5668,8669245.995,Colesdalen
21255,2015,504192.5618,8669245.845,Colesdalen
21256,2015,504193.5568,8669245.695,Colesdalen
21257,2015,504194.5518,8669245.545,Colesdalen
21258,2015,504195.5468,8669245.395,Colesdalen
21259,2015,504196.5418,8669245.245,Colesdalen
21260,2015,504197.5368,8669245.095,Colesdalen
21261,2015,504198.5318,8669244.945,Colesdalen
21262,2015,504199.5268,8669244.795,Colesdalen
21263,2015,504200.5218,8669244.645,Colesdalen
21264,2015,504201.5168,8669244.495,Colesdalen
21265,2015,504202.5118,8669244.345,Colesdalen
21266,2015,504203.5068,8669244.195,Colesdalen
21267,2015,504204.5018,8669244.045,Colesdalen
21268,2015,504205.4968,8669243.895,Colesdalen
21269,2015,504206.4918,8669243.745,Colesdalen
21270,2015,504207.4868,8669243.595,Colesdalen
21271,2015,504208.4818,8669243.445,Colesdalen
21272,2015,504209.4768,8669243.295,Colesdalen
21273,2015,504210.4718,8669243.145,Colesdalen
21274,2015,504211.4668,8669242.995,Colesdalen
21275,2015,504212.4618,8669242.845,Colesdalen
21276,2015,504213.4568,8669242.695,Colesdalen
21277,2015,504214.4518,8669242.545,Colesdalen
21278,2015,504215.4468,8669242.395,Colesdalen
21279,2015,504216.4418,8669242.245,Colesdalen
21280,2015,504217.4368,8669242.095,Colesdalen
21281,2015,504218.4318,8669241.945,Colesdalen
21282,2015,504219.4268,8669241.795,Colesdalen
21283,2015,504220.4218,8669241.645,Colesdalen
21284,2015,504221.4168,8669241.495,Colesdalen
21285,2015,504222.4118,8669241.345,Colesdalen
21286,2015,504223.4068,8669241.195,Colesdalen
21287,2015,504224.4018,8669241.045,Colesdalen
21288,2015,504225.3968,8669240.895,Colesdalen
21289,2015,504226.3918,8669240.745,Colesdalen
21290,2015,504227.3868,8669240.595,Colesdalen
21291,2015,504228.3818,8669240.445,Colesdalen
21292,2015,504229.3768,8669240.295,Colesdalen
21293,2015,504230.3718,8669240.145,Colesdalen
21294,2015,504231.3668,8669239.995,Colesdalen
21295,2015,504232.3618,8669239.845,Colesdalen
21296,2015,504233.3568,8669239.695,Colesdalen
21297,2015,504234.3518,8669239.545,Colesdalen
21298,2015,504235.3468,8669239.395,Colesdalen
21299,2015,504236.3418,8669239.245,Colesdalen
21300,2015,504237.3368,8669239.095,Colesdalen
21301,2015,504238.3318,8669238.945,Colesdalen
21302,2015,504239.3268,8669238.795,Colesdalen
21303,2015,504240.3218,8669238.645,Colesdalen
21304,2015,504241.3168,8669238.495,Colesdalen
21305,2015,504242.3118,8669238.345,Colesdalen
21306,2015,504243.3068,8669238.195,Colesdalen
21307,2015,504244.3018,8669238.045,Colesdalen
21308,2015,504245.2968,8669237.895,Colesdalen
21309,2015,504246.2918,8669237.745,Colesdalen
21310,2015,504247.2868,8669237.595,Colesdalen
21311,2015,504248.2818,8669237.445,Colesdalen
21312,2015,504249.2768,8669237.295,Colesdalen
